"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","转股溢价率_得分","收盘价_得分","赎回状态","总分","排名"
"127102.SZ","浙建转债","2024-05-20","118.3","118.8","117.02","117.56","-0.010854017669331029","0.0330404219196212","浙江建投","9.61","9.17","9.2","-0.03664921465968596","0.04545454591897968","37810.1","4451.6799984","0.25650187259631685","0.44821853872569045","0.021739","83.56039963669392","0.4068865217391304","0.37784758020073317","0.029038941538397256","97.44814254450512","0.2063852314712893","32.229036120100524","129.67717866460563","-0.10307229214533531","158.24865217391306","10","11.756","0.037867301789724396","1.4954","38.5875","0.1108","99.48328902","99.48328902","0.910642446908133","0.11817060046774878","126","2029-12-24","5.602739726027397","-0.007939981728818176","1.3","AA+","5-","地方国有企业","浙江","建筑","建筑施工","专业工程","292","259","未到转股期","551","220"
"127082.SZ","亚科转债","2024-05-20","127.33","127.512","126.33","127.1","0.002128833872112157","-0.006976944011889641","亚太科技","6.59","6.48","6.56","0.015479876160990669","0.013910355582828382","22134.7","2810.2237026000003","0.15697937225725928","0.3169092029858008","0.06109200000000001","108.25082508250826","0.17412499999999986","0.15928623975180603","0.014838760248193833","103.17407865601659","0.2318985704127552","36.76179814377229","139.93587679978887","-0.10099037608016426","144.5125","11.589015","14.729638065","0.019078701663943435","1.4393","14.0639","1.1206","56.62086427","82.01994115000001","0.25696428425386747","0.17958605990782278","390","2029-03-08","4.8054794520547945","-0.017743409760041937","1.3","AA","7","民营企业","江苏","有色金属","金属非金属新材料","其他金属新材料","437","113.5","0/15 | 30","550.5","221"
"127028.SZ","英特转债","2024-05-20","126.999","127.765","126.65","127.5","0.0064650579013427745","-0.007782101145428877","英特集团","11.04","10.9","10.96","-0.0018214936247722413","-0.0063463281477347255","14280.1","1818.2271280000002","0.18839955320167093","0.34835835990921593","0.011131","109.81963927855712","0.1609945255474452","0.15077946624954572","0.010215059297899481","104.7454007596249","0.2172372159097804","31.081115808431466","135.82651656805638","-0.06530601229848143","143.59945255474452","4.062669","5.179902975","0.035101567283699946","1.3347","10.8526","0.1747","35.13125042","57.22719283","0.6913769583387782","0.09051471370240895","1168","2027-01-04","2.6301369863013697","-0.0511902653611091","1.3","AA+","6-","地方国有企业","浙江","医药生物","医药商业","医药商业","445","105","0/15 | 30","550","225"
"113669.SH","景23转债","2024-05-20","124.49","125.298","123.568","124.753","0.005399611550333194","0.0032650566962391103","景旺电子","26.34","25.75","26.03","-0.008758568164508818","0.03211736743823823","41213","5135.9285","0.21137580095765363","0.40353700512602864","0.019331","103.25267750892503","0.208230169035728","0.18972235513893043","0.018507813896797565","99.43314562958591","0.25464199297020196","40.12828973887345","139.56143536845934","-0.11870203817510872","145.5760169035728","11.5395900841","14.395984817617274","0.035676117786084635","2.546","21.0177","1.9638","219.13979309","219.13979309","0.46797978914067884","0.06569315693250148","378","2029-04-03","4.876712328767123","-0.02081087689369721","1.3","AA","6-","中外合资经营企业","广东","电子设备","电子元件","电子元件","409","141","0/15 | 30","550","222"
"123133.SZ","佩蒂转债","2024-05-20","116.727","118.086","116.64","118.008","0.011216891318691635","0.004964871230738188","佩蒂股份","15.35","14.8","15.05","0.009389671361502483","0.006688963516047419","11339.2","1330.1712672","0.11468425521281725","0.35698394443231574","0","84.40830061693775","0.3980615548172757","0.36680387111624796","0.031257683701027716","103.66678005294874","0.13833959094443138","19.501077527598632","123.16785758054738","-0.04372464223228412","157.81415548172757","7.198239","8.494497879119999","0.015659210069021774","2.2057","55.5211","2.3298","25.01027647","38.139871039999996","0.3583235422906916","0.22271962771481882","851","2027-12-21","3.591780821917808","0.0035738015901624226","1.3","AA-","8+","民营企业","浙江","农林牧渔","畜牧业","饲料","299","251","0/15 | 30","550","223"
"123168.SZ","惠云转债","2024-05-20","119.12","121.9","119.081","121.432","0.01944323180764962","0.03546425871601255","惠云钛业","10.33","10.06","10.15","0.011964107676969205","0.021126760844314862","84074.6","10150.6392428","0.1710091804625078","0.4858827825655776","0.00197","94.15584415584416","0.2896915862068965","0.26081518208116256","0.028876404125733945","99.89760757538296","0.21556464611394355","38.10084724366346","137.99845481904643","-0.136425775899651","150.40115862068964","4.8992","5.949196543999999","0.17062201875036928","3.0754","78.6546","2.5645","33.740747739999996","40.60075212","0.4737393771505094","0.14652922010943278","524","2028-11-22","4.515068493150685","-0.0021146527756645255","1.3","AA-","8","外资企业","广东","基础化工","化学制品","其他化学制品","357","193","0/15 | 30","550","224"
"113030.SH","东风转债","2024-05-20","122.9","125.6","122.799","125.517","0.018997053021261978","0.04160027890856477","东峰集团","4.25","4.07","4.24","0.03921568627450989","0.10994764452922245","21315","2655.2311","0.15637670021506855","0.32662237918137765","0","104.95049504950497","0.19596386792452813","0.17878143275093694","0.017182435173591193","109.77618854801943","0.14339003439798836","20.912698461734685","130.68888700975413","-0.041204673548237425","145.11338679245281","2.94815","3.7004294355000003","0.0717546745933618","1.3791","","3.775","78.14166003000001","78.14166003000001","0.17271835314779477","0.04735539831223624","1583","2025-12-23","1.5972602739726027","-0.060170512806109286","1.3","AA","6-","外资企业","广东","轻工制造","造纸印刷","包装印刷","416","133","0/15 | 30","549","226"
"127101.SZ","豪鹏转债","2024-05-20","116.876","118.88","116.844","118.88","0.018942315933830445","0.011615538507939505","豪鹏科技","44.08","42.01","44","0.03896103896103886","0.047120419058691354","13633.9","1609.6120756","0.46142311234237404","0.4480383864439983","0.006791","86.81925808997633","0.36928145454545436","0.33713403447859924","0.032147420066855115","90.07234806514916","0.31982792226105095","34.4297262065645","124.50207427171367","-0.04729201103393055","155.80814545454544","11","13.0768","0.012308914073779518","1.5991","69.5378","0.7543","25.1904664","36.16111136","0.6925529476074895","0.3616260537408439","131","2029-12-21","5.594520547945206","-0.002586871226310823","1.3","AA-","7","民营企业","广东","有色金属","金属非金属新材料","电池材料","314","235","未到转股期","549","229"
"113648.SH","巨星转债","2024-05-20","143.744","149.999","143.744","146.447","0.022360447907067593","-0.0029072536818168793","巨星农牧","36.35","34.27","35.65","0.040875912408758985","0.01886253251978176","178275","26279.6055","0.23806407158129395","0.4167674641171515","0.000891","141.41213804046012","0.03560417110799441","0.049927053188381254","-0.014322882080386845","97.93170331852416","0.49539929397203686","66.6578527283616","164.58955604688578","-0.12388479140498454","150.00741711079945","8.9978302014","13.17705239504426","0.19943462856597172","6.695","","4.4394","181.82531248","181.82531248","0.6219059875439755","0.07247094596080333","735","2028-04-24","3.9342465753424656","-0.06117394853523347","1.3","AA-","8+","民营企业","四川","农林牧渔","畜牧业","养殖","513","36","公告不强赎","549","227"
"118027.SH","宏图转债","2024-05-20","96.66","98.02","96.5","97.415","0.009419103475431623","0.018250425968627804","航天宏图","23.44","22.09","22.76","0.011555555555555541","0.01652523474220291","23736","2312.4861","0.2046273463453971","0.6495315106928372","","36.13845665290569","1.6956048769771526","1.985319456673299","-0.28971457969614645","82.46648129261357","0.18126781297173356","10.480337335880654","92.94681862849421","0.045867488287284264","266.97548769771527","10.08784","9.827069336000001","0.023531797944363258","2.9066","","3.3679","59.44753659","59.44753659","0.6582198257819096","0.16530658627245903","516","2028-11-27","4.528767123287671","0.04959990288818858","1.3","A","7-","民营企业","北京","信息技术","卫星应用","卫星应用","31","518","0/15 | 30","549","228"
"123159.SZ","崧盛转债","2024-05-20","108.719","110.042","108.719","109.8","0.011972239887189984","0.021043919809172085","崧盛股份","15.74","15.23","15.46","0.0019442644199612058","0.05745554047048995","7850.3","859.1555129000001","0.15289699895888653","0.49152247064246346","0.032341","63.23108384458078","0.7364877102199223","0.7694736151334265","-0.03298590491350417","99.50062219304887","0.1035106874705618","17.995769086534576","117.49639127958345","-0.07009463824757245","183.44877102199223","2.943403","3.2318564939999996","0.026583962329238254","2.4081","73.5535","2.4386","9.022793799999999","18.996690049999998","0.44738346740259033","0.17012734773761284","575","2028-09-26","4.358904109589041","0.019022158362619924","1.3","AA-","8+","民营企业","广东","电子设备","电子元件","电子元件","137","411","0/15 | 30","548","231"
"110072.SH","广汇转债","2024-05-20","98.499","98.761","98.4","98.68","0.001827411167512727","0.008121775555121724","广汇汽车","1.51","1.48","1.48","-0.013333333333333308","0.013698630230694286","33784","3331.0464","0.08591148799841282","0.27596543907844423","0","36.724565756823814","1.6870297297297303","1.9450252585377468","-0.25799552880801646","107.69386151598705","-0.08369893500985615","0.08567149565179841","107.77953301163885","-0.09221253558612519","267.38297297297305","33.658430056","33.2141387792608","0.010029001270025205","0.3143","","0.0893","120.04770105000001","120.04770105000001","0.6197942626197422","0.2766745092888291","1344","2026-08-17","2.2465753424657535","0.06483399956019756","1.3","AA+","8+","民营企业","辽宁","交运设备","汽车","汽车销售","33","515","0/15 | 30","548","230"
"113653.SH","永22转债","2024-05-20","111.094","111.414","110.6","111.218","0.0019459108844885886","0.0022529017723491584","永冠新材","15.08","14.83","15.08","0.01754385964912286","0.018230925158696287","15796","1755.0461","0.10429033760861686","0.3601132763552812","0.013263","66.75520141655599","0.6660574403183026","0.6802200413893069","-0.01416260107100431","101.68949859710749","0.09370192138171829","12.30000615123195","113.98950474833944","-0.024919570108610456","177.82374403183024","7.6998","8.563563563999999","0.020494343118768493","1.1862","19.2932","0.515","28.822515740000004","28.822515740000004","0.6134323320836582","0.2971136746441412","634","2028-07-27","4.191780821917808","0.019967283500238974","1.3","AA-","","民营企业","上海","基础化工","化学制品","其他化学制品","169","378","0/15 | 30","547","233"
"123209.SZ","聚隆转债","2024-05-20","143.288","156.498","143","148","0.024618537287807163","0.16535433136863542","南京聚隆","28.28","24.8","26.09","0.001151189562548005","0.416395221664577","2236570.7","335114.1180942","0.8805227635720079","0.5637868857420265","0.005749","142.80240831964971","0.03639708700651578","0.047556798905127734","-0.011159711898611951","85.05557034312987","0.7400388875524635","85.31422477295813","170.369795116088","-0.15114726429789194","151.63970870065157","2.183609","3.23174132","10.369459833319828","3.1763","33.7995","1.4377","22.28546175","28.12660966","0.5618773402396638","0.11489978205926438","278","2029-07-25","5.186301369863013","-0.04227432695789451","1.3","A+","8","民营企业","江苏","基础化工","化学制品","塑料制品","512","35","3/15 | 30","547","234"
"113534.SH","鼎胜转债","2024-05-20","144.51","150.69","144.28","149.369","0.04111660974419751","0.0053508691782264695","鼎胜新材","11.48","11.03","11.43","0.0419325432999087","0.01871657787669645","333927","49566.746","0.35255979810609744","0.4099730986019011","0.041475","145.7908163265306","0.02454327209098861","0.0428358810373064","-0.01829260894631779","106.82389807722474","0.39827325803088276","51.24726641412716","158.0711644913519","-0.058259508273817984","151.82332720909886","3.3206917904","4.960084120402576","0.9993126083510254","1.561","24.7726","0.517","101.29538423","101.7181182","0.720397063467717","0.048763034631155576","1848","2025-04-08","0.8876712328767123","-0.29229007596927803","1.3","AA-","7","民营企业","江苏","有色金属","基本金属","铝","517","30","公告不强赎","547","232"
"118020.SH","芳源转债","2024-05-20","90.1","90.987","90.1","90.721","0.007004107004106919","0.005798354739747769","芳源股份","5.43","5.14","5.24","0.015503875968992276","0.03557312270076873","16573","1500.4326","0.10869352066009902","0.5336521441467743","","28.12667740203972","2.225443187022901","2.627597237617152","-0.4021540505942509","97.49617521644632","-0.06949170263761728","3.8002910632681686","101.29646627971448","-0.11657131512785868","313.2653187022901","6.4181401261","5.822600903799181","0.025769112889413127","3.0722","","1.5546","20.26145838","26.733067979999998","0.7055949854947756","0.21780518824682915","561","2028-09-22","4.347945205479452","0.08459812233259387","1.3","A+","8+","民营企业","广东","有色金属","金属非金属新材料","电池材料","18","528","0/15 | 30","546","236"
"127099.SZ","盛航转债","2024-05-20","122.463","122.894","121.469","122.589","0.0010288821929889114","-0.011610187926530902","盛航股份","18.6","18.18","18.51","0.004885993485342022","-0.024248813859606644","13361.6","1633.7713781","0.3411257641101101","0.39441090318443717","0.005405","96.65796344647521","0.2682762560777956","0.23895519248693425","0.02932106359086134","92.80202204909503","0.3209733720580654","37.153978212651374","129.9560002617464","-0.0600951167049768","149.41662560777957","7.4","9.071586","0.018009765636350688","1.8737","17.2064","2.3494","24.303505429999998","31.647904340000004","0.5620512661036053","0.2866409700478764","145","2029-12-05","5.550684931506849","-0.0031480256285340877","1.3","AA-","7-","民营企业","江苏","交通运输","港口航运","航运","372","174","未到转股期","546","237"
"111017.SH","蓝天转债","2024-05-20","147.802","152.296","146.958","151.921","0.027235907040901175","0.01649314871946328","蓝天燃气","13.8","13.31","13.77","0.02075611564121571","0.022271715153009408","50800","7612.9169","0.3488118973958921","0.25642652300588153","0.05187","148.38362068965517","0.023839419026870035","0.03912131711842635","-0.015281898091556313","100.3273136525686","0.5142536410981684","65.92060136884386","166.24791502141247","-0.09430503367811216","154.304941902687","8.696250620199999","13.211430904714042","0.057623712033218095","2.8182","15.6357","1.8817","34.1890538","95.40332387","0.3870051807898719","0.13847977584844334","256","2029-08-14","5.241095890410959","-0.05249805139576624","1.3","AA","7","民营企业","河南","化石能源","石油天然气","石油天然气贸易","518","28","公告不强赎","546","235"
"113048.SH","晶科转债","2024-05-20","106.094","106.99","105.904","106.568","0.0034651600753294876","0.000629102076793675","晶科科技","2.93","2.9","2.9","-0.006849315068493178","-0.03973509929113983","21392","2276.4844","0.09572786780239922","0.2832644594470557","0.002366","55.238095238095234","0.929248275862069","1.0177395023888856","-0.08849122652681651","107.46036691409543","-0.00830414914559896","2.355520359427011","109.81588727352243","-0.03047713453872114","199.4928275862069","22.95926005","24.467224250084","0.009304220113943593","0.6882","39.7561","2.3916","103.55768404","103.55768404","0.6272591042381761","0.2362666225775514","1086","2027-04-22","2.926027397260274","0.027715261994570414","1.3","AA","7","民营企业","江西","电气设备","电源设备","太阳能","86","458","0/15 | 30","544","238"
"123216.SZ","科顺转债","2024-05-20","108.627","110.9","108.522","109.932","0.005028249620595782","0.06558362265173212","科顺股份","6.73","5.8","6.49","0.050161812297734754","0.4263736262658413","86368","9481.3146727","0.26727826809419153","0.44689762431981844","0.007619","63.25536062378168","0.7379080431432974","0.7688203657518025","-0.030912322608505072","104.75807693784756","0.049389252011776685","18.175042481673074","122.93311941952064","-0.11826510405997004","183.72280431432972","21.979614","24.162629262480003","0.039239581792626724","1.4949","","1.0102","58.42446679","76.40612866","0.6163258935896053","0.3162394128094279","272","2029-08-03","5.210958904109589","0.017456346105396925","1.3","AA","6-","民营企业","广东","建材","其他建材","其他建材","136","408","0/15 | 30","544","239"
"123224.SZ","宇邦转债","2024-05-20","122.321","123.25","121.746","122.368","0.0003842349228668773","0.018045075347049133","宇邦新材","36.14","35.37","35.83","0.008727477477477263","-0.0022277915266448733","41616.2","5094.1358336","0.49734622363702324","0.6103655531318385","0.005024","96.29131953775865","0.2708102930505165","0.24203999863946213","0.028770294411054387","84.77844189501664","0.44338580970303143","51.69603497011145","136.47447686512808","-0.11527913233139464","149.44902930505165","4.99966","6.1179839488","0.08326494276924638","2.4016","24.8712","1.2817","13.43645961","37.263409610000004","0.5003028478770285","0.16418207600514845","216","2029-09-18","5.336986301369863","-0.003241430036969875","1.3","A+","8","民营企业","江苏","有色金属","金属非金属新材料","其他金属新材料","369","175","0/15 | 30","544","240"
"128120.SZ","联诚转债","2024-05-20","122.989","123.835","122.802","123.697","0.004050390428416151","0.005666666682198951","联诚精密","11.82","11.56","11.61","-0.010230179028133057","0.016637478193050947","20608","2541.4089649999996","0.39869022847850066","0.49668148011037516","0.02934","99.40068493150685","0.24442804478897506","0.2170923119911195","0.02733573279785556","97.42678980035608","0.2696405193425342","29.699697865268096","127.12648766562417","-0.027724905742452677","148.1398044788975","2.594242","3.2089995267400004","0.07919630226875722","1.4445","33847.1217","1.4522","12.84319818","15.19544188","0.5226416442792413","0.21118171831275498","1373","2026-07-16","2.158904109589041","-0.030026184004222807","1.3","A","8","外资企业","山东","交运设备","汽车","汽车零部件","384","159","0/15 | 30","543","242"
"123186.SZ","志特转债","2024-05-20","95.655","96.988","95.655","96.81","0.012466272040829285","0.02940081880554546","志特新材","9.28","8.75","8.83","-0.04746494066882412","0.11489899076598298","18744","1810.244313","0.1410679652354317","0.5564144258414978","0.015066999999999999","32.43938280675974","1.9843354473386183","2.2596071350702034","-0.27527168773158506","88.56453423227727","0.09310121527989335","6.718348753967842","95.28288298624511","0.015774372624262845","295.2435447338618","6.140249","5.9443750569","0.030453063537751346","1.6452","","0.9427","21.7358729","21.75457934","0.6776673604091189","0.27324706968569684","396","2029-03-30","4.865753424657535","0.047158908801836354","1.3","A+","8+","民营企业","江西","建筑","建筑施工","专业工程","22","521","0/15 | 30","543","241"
"123092.SZ","天壕转债","2024-05-20","132.88","134.7","132.88","133.898","0.006040843313748212","-0.02691114156264729","天壕能源","6.23","6.15","6.18","0.0032467532467532756","-0.0477657933704827","10554","1414.379091","0.24301731058624998","0.30712500158226136","0.013688","122.61904761904762","0.09198368932038825","0.09635452323029316","-0.004370833909904906","101.95251516737818","0.31333689787030816","37.942510259517796","139.89502542689598","-0.04478801346469696","143.0963689320388","3.987402","5.33905152996","0.026491205096321604","1.2909","51.156","1.2265","51.48382581","53.70283824","0.49571906697651147","0.09941842377305234","1222","2026-12-23","2.5972602739726027","-0.04464405788077896","1.3","A+","8+","民营企业","北京","公用事业","燃气","燃气","479","63","公告不强赎","542","243"
"127095.SZ","广泰转债","2024-05-20","138.715","140.403","136.8","138.35","0.011330409356725024","0.034083264878424835","威海广泰","12.3","11.58","12.06","0.04235090751944681","0.1355932208385986","126387.3","17562.8395058","0.39615544553901216","0.3846454296220769","0.014884999999999999","128.29787234042553","0.07834991708126027","0.07899322957864284","-0.0006433124973825727","94.04710974785377","0.47107125748919954","59.909804444333375","153.95691419218713","-0.1128074751874748","146.18499170812603","6.998283","9.6821245305","0.1813944806274148","2.1196","44.336","2.5638","57.57578843","64.06600768","0.47410131786381826","0.15112732759719857","193","2029-10-17","5.416438356164384","-0.02648115635601914","1.3","AA-","7","民营企业","山东","机械设备","专用设备","其他专用机械","488","53","0/15 | 30","541","246"
"127043.SZ","川恒转债","2024-05-20","129.54","131.078","129.349","130.424","0.006769743799547756","-0.012313517585625822","川恒股份","21.81","21","21.61","0.01123069723912029","-0.021545631074679328","54818.3","7140.055455799999","0.174423699004155","0.39128349685453484","0.029989","115.4380341880342","0.12981826931975937","0.12387341651365505","0.005944852806104323","105.93054245039289","0.2312218646579418","40.92052820867299","146.8510706590659","-0.1259512870258992","143.40582693197595","10.44113","13.6177393912","0.05243201717029492","2.29","15.7714","2.6836","108.03890498999999","117.13422984","0.46120549308885844","0.11625755690545121","971","2027-08-11","3.23013698630137","-0.026029150177279605","1.3","AA-","7+","民营企业","贵州","基础化工","化学原料","磷化工","459","82","0/15 | 30","541","245"
"123135.SZ","泰林转债","2024-05-20","138.289","143.719","137.6","141.6","0.02395001735508484","-0.1339449538024562","泰林生物","22.22","21.2","21.83","0.022961574507966098","-0.2061818181843491","324756.7","45797.714513499996","0.27018436724769473","0.5885290612470685","0.010474","132.30303030303028","0.07027027027027044","0.06866521555413271","0.001605054716137727","96.36538803749167","0.4694072517500729","69.58798882321707","165.95337686070874","-0.17198712472251954","148.62702702702703","2.010851","2.8473650159999995","1.6084244294690737","4.0246","299.014","8.7933","12.93374409","23.8224599","0.3051716090907652","0.11952439118178554","853","2027-12-27","3.6082191780821917","-0.04534408158421473","1.3","A+","8","民营企业","浙江","医药生物","医疗器械","医疗器械","497","44","8/15 | 30","541","244"
"127014.SZ","北方转债","2024-05-20","162","163.168","159.729","162.6","0.0030845157310301907","-0.03477997602863969","北方国际","12.44","12.25","12.3","-0.01125401929260439","-0.02996845411712601","72929","11767.498545","0.3673298981412437","0.43620651884614137","0.0051600000000000005","158.91472868217056","0.023190243902438956","0.02706494814511133","-0.003874704242672375","108.39230078079258","0.5001065465787509","67.70838877288482","176.1006895536774","-0.0830300710558265","164.9190243902439","5.300662","8.618876411999999","0.1365317006821933","1.4372","12.4742","0.5677","111.3881171","123.24821818","0.6063890072227436","0.06993104273047106","1643","2025-10-23","1.4301369863013698","-0.23283548874806476","1.3","AA+","5-","中央国有企业","北京","建筑","建筑施工","专业工程","519","21","7/15 | 30","540","252"
"110074.SH","精达转债","2024-05-20","141.57","141.8","137.502","139.853","-0.013333991802064182","-0.01805862716672646","精达股份","4.54","4.32","4.47","-0.02401746724890841","-0.011061946574918213","57770","8060.2315","0.2563567346235555","0.39156868420358587","0.026839","129.9418604651163","0.07627364653243851","0.07457815636567408","0.0016954901667644295","109.44966539259401","0.2777837145353508","46.67174458036043","156.12140997295444","-0.11632506970143242","147.48036465324387","5.0761501293","7.09914824032993","0.11353800804172819","1.8507","21.3932","0.5038","92.96066468","92.96066468","0.5253977795485827","0.07636722763082043","1338","2026-08-18","2.249315068493151","-0.08373197211708519","1.3","AA","7+","民营企业","安徽","机械设备","金属制品","金属制品","492","48","公告不强赎","540","247"
"128132.SZ","交建转债","2024-05-20","119.222","119.83","118.824","119.809","0.008408383132732844","0.015330508498903495","新疆交建","11.89","11.66","11.75","0.0034158838599487318","0.03798586582892671","16224.2","1934.7854013","0.15871386920816782","0.44195435603315775","0.008511","89.35361216730038","0.34084114893617024","0.30852931634812353","0.03231183258804671","109.22863271211749","0.09686441206096652","21.48917041656072","130.7178031286782","-0.091051616562013","153.89311489361702","8.484997","10.16579005573","0.019032317121377578","2.3692","24.1583","0.9367","75.22019895999999","75.79700011","0.7353220291769165","0.13411863320417627","1313","2026-09-14","2.3232876712328765","-0.01668828397625427","1.3","AA","6-","地方国有企业","新疆","建筑","基础建设","路桥建设","327","213","0/15 | 30","540","253"
"110077.SH","洪城转债","2024-05-20","195","196.347","189.357","193.753","0.006012617149977917","-0.00010837359562176907","洪城环境","11.24","10.9","11.2","0.007194244604316502","-0.0008920605467832576","48853","9429.2817","0.20252276463073549","0.2437158073658871","0.034544","193.77162629757785","-0.00009612500000011348","0.007994709818886404","-0.008090834818886517","105.98809343299428","0.8280638298535932","99.53049731742786","205.51859075042213","-0.06072468942634246","193.74338749999998","9.6445226006","18.686551874340513","0.050460254858189446","1.5927","12.3197","1.6898","127.68539952","137.37022106999999","0.5869184948942494","0.13603058747949726","1251","2026-11-19","2.504109589041096","-0.1975769040304985","1.3","AA+","6+","地方国有企业","江西","公用事业","水务","水务","529","11","公告不强赎","540","248"
"110089.SH","兴发转债","2024-05-20","114.52","116.069","114.519","115.483","0.008391400778889668","-0.0065551206190404","兴发集团","23.54","23.03","23.28","0.004747518342684387","-0.028785982322931836","59835","6916.0732","0.09275202074572082","0.33079539814044995","0.042957","77.60000000000001","0.4881829896907215","0.46545429360504037","0.02272869608568112","103.31168014358133","0.11781165343069744","16.52982889819197","119.84150904177329","-0.03774156405508422","164.30129896907215","27.9980402242","32.33297679211289","0.02139015298364692","1.2215","19.588","0.9036","256.83761245","256.83761245","0.50773688588691","0.12588879208027728","568","2028-09-21","4.345205479452055","-0.0013924209664031616","1.3","AA+","6+","地方国有企业","湖北","基础化工","化学原料","磷化工","243","297","0/15 | 30","540","249"
"123233.SZ","凯盛转债","2024-05-20","120.54","120.941","118.5","119.104","-0.010764119601328948","0.03557889628740951","凯盛新材","17.72","17.08","17.36","-0.007432818753573378","0.10784939339865973","40568.5","4847.3914238","0.3808878889233717","0.5351422211946887","0.008641","86.32521133764295","0.37971281105990795","0.34301174057356115","0.0367010704863468","92.95761277286914","0.2812721459512568","39.92916523956266","132.8867780124318","-0.11572053006138994","157.0752811059908","6.5","7.74176","0.06261355846474187","4.9695","54.8983","7.4604","24.380384","73.023104","0.30892225367961146","0.10601795289337468","158","2029-11-28","5.531506849315068","0.0012240355186822981","1.3","AA-","8+","民营企业","山东","基础化工","化学原料","其他化学原料","310","230","未到转股期","540","251"
"123155.SZ","中陆转债","2024-05-20","100.1","100.81","100.1","100.716","0.002069487006009396","0.013341382444205463","中环海陆","12.69","12.29","12.32","-0.010441767068273045","0.03529411781558389","2623.1","263.9762527","0.0855787807534184","0.5080948843630557","0.003247","38.79093198992443","1.59638","1.809378982990781","-0.21299898299078102","93.03382691686885","0.08257397699006419","6.649352451632246","99.68317936850109","0.010254782075329705","260.354","3.59986","3.6256349975999997","0.007280828127341552","1.3221","","2.0096","8.57716392","12.32005384","0.3821508702957787","0.29428726892641566","629","2028-08-11","4.232876712328767","0.04570045023348311","1.3","A+","8+","民营企业","江苏","机械设备","金属制品","金属制品","38","502","0/15 | 30","540","250"
"123127.SZ","耐普转债","2024-05-20","165.399","175.276","165.399","169.48","0.03027355623100303","-0.06364640844589009","耐普矿机","29.6","28.08","28.83","0.029642857142857082","-0.06182883140033968","244090.7","41653.6582002","0.2940540126519932","0.43607413661270583","0.0063419999999999995","166.2629757785467","0.019349011446410103","0.02092956951444048","-0.0015805580680303757","93.46021757813992","0.8133918836461267","86.5455736311098","180.0057912092497","-0.06210639136918639","171.414901144641","2.852187","4.8338865276","0.8617011996944998","3.307","33.3852","4.3415","26.794781030000003","44.154590250000005","0.4044674702275981","0.10947642136935015","914","2027-10-28","3.4438356164383563","-0.10824796799316945","1.3","A+","7-","民营企业","江西","机械设备","专用设备","矿山冶金机械","522","17","公告不强赎","539","254"
"123219.SZ","宇瞳转债","2024-05-20","128.999","130.965","128.012","129.825","0.009133307423241144","0.007301139052068972","宇瞳光学","14.5","14","14.19","0.0021186440677964935","0.044150110629055384","36159","4684.5579314999995","0.3665119643483389","0.49566838908413624","0","113.52","0.14363107822410148","0.13247078522713118","0.0111602929969703","84.81048334719034","0.5307659486921308","56.37460385518646","141.1850872023768","-0.08750307877817676","144.18810782241013","5.999815","7.789259823749998","0.06014124624802545","2.7244","78.1859","2.0675","34.96562994","47.614254249999995","0.5870572455672218","0.16359092348380105","266","2029-08-10","5.23013698630137","-0.01715531798016451","1.3","A+","7-","民营企业","广东","电子设备","光电子器件","光学元件","451","88","0/15 | 30","539","255"
"110059.SH","浦发转债","2024-05-20","110","110.05","109.926","109.956","-0.0003272965306567732","0.0011107671577490486","浦发银行","8.35","8.15","8.32","0.019607843137254832","0.04522613079408999","228599","25136.1566","0.01022494677685143","0.14703033069058657","0.038462","62.83987915407855","0.749780576923077","0.7800771755340024","-0.030296598610925374","109.90618164688166","0.00045328071971795225","0.030789446536955273","109.93697109341862","0.00017305928354416356","184.9340576923077","499.98581000760004","549.7643972519567","0.004572168864634592","0.3874","6.3776","1.4308","2442.1011450399997","2442.1011450399997","0.9179476222397279","0.22511942159666443","1649","2025-10-27","1.441095890410959","0.02083822629852814","1.3","AAA","2","地方国有企业","上海","金融","银行","股份制与城商行","132","406","0/15 | 30","538","256"
"123221.SZ","力诺转债","2024-05-20","139.597","140.38","137.401","137.9","-0.012177650429799347","-0.0006667051479377628","力诺特玻","18.65","18.11","18.33","-0.0010899182561309173","0.025167785535059828","64177.7","8894.8804234","0.3382268806311307","0.4891889460133256","0.010909","127.29166666666666","0.08333878887070378","0.08182345910770122","0.0015153297630025597","80.19264650101864","0.7196090416874861","66.96668425582429","147.15933075684293","-0.0671452556696368","146.23387888707038","4.994203","6.8870059370000005","0.12915453398425028","2.9783","62.8425","4.304","27.57645064","42.60810205","0.2729547610651276","0.16163606463667865","250","2029-08-22","5.263013698630137","-0.03765460569592698","1.3","A+","8","民营企业","山东","建材","玻璃","玻璃","484","54","2/15 | 30","538","259"
